player_id,skill_category,rating,rating_deviation,win_rate,activeness_score,matches_played,current_streak,days_since_last_match,gender
P3941,intermediate,1445.8,179.4,0.3321,0.4297,18,-6,39,M
P3942,beginner,950.8,346.1,0.05,0.1165,7,3,94,F
P3943,advanced,1595.3,153.0,0.4841,0.0954,5,0,184,M
P3944,beginner,1132.1,304.1,0.2128,0.7199,52,-2,8,M
P3945,expert,2089.5,100.3,0.8347,0.6517,21,-5,32,F
P3946,intermediate,1246.4,234.9,0.3653,0.5707,21,5,34,F
P3947,beginner,1198.7,273.2,0.2176,0.2203,10,-2,73,M
P3948,intermediate,1545.1,208.2,0.3575,0.2427,5,3,8,M
P3949,beginner,949.5,230.9,0.1591,0.5198,6,-1,12,F
P3950,intermediate,1141.4,197.3,0.0598,0.3262,9,0,4,M
P3951,beginner,909.4,255.6,0.05,0.5712,15,3,7,M
P3952,intermediate,1727.1,237.6,0.4477,0.1378,5,1,49,F
P3953,intermediate,1401.2,182.8,0.4324,0.133,15,1,113,M
P3954,advanced,2010.7,167.7,0.7857,0.2061,22,0,34,M
P3955,intermediate,1180.8,181.6,0.2511,0.3006,57,1,28,M
P3956,advanced,1761.6,197.3,0.6993,0.4379,9,-5,0,F
P3957,advanced,1679.5,92.8,0.6377,0.6885,70,1,15,F
P3958,advanced,1587.8,86.8,0.4349,0.4209,8,0,29,F
P3959,advanced,1569.3,170.9,0.4147,0.2397,14,0,64,F
P3960,beginner,984.4,268.5,0.1603,0.5419,25,-4,88,F
P3961,beginner,933.0,227.9,0.1664,0.0725,6,-2,122,F
P3962,beginner,1245.8,331.4,0.3495,0.5959,60,-2,6,F
P3963,beginner,1105.1,308.0,0.2366,0.1229,8,0,54,F
P3964,beginner,985.3,306.2,0.1727,0.7138,28,-2,42,M
P3965,beginner,1004.8,263.5,0.0884,0.5047,19,2,1,M
P3966,beginner,1154.6,258.7,0.3039,0.3865,14,2,5,F
P3967,advanced,1732.0,222.4,0.6399,0.1606,13,0,3,M
P3968,intermediate,1329.3,187.1,0.3292,0.0169,5,-5,214,M
P3969,intermediate,1161.8,191.1,0.2338,0.2223,10,0,20,F
P3970,beginner,1261.9,293.6,0.2327,0.2334,18,0,43,M
P3971,advanced,1523.4,141.2,0.4483,0.292,19,-4,38,M
P3972,intermediate,1464.3,244.1,0.3942,0.2319,15,2,0,F
P3973,intermediate,1323.8,200.0,0.4085,0.5613,31,0,8,F
P3974,intermediate,1167.0,213.4,0.1757,0.4188,74,-3,12,F
P3975,intermediate,1332.1,183.5,0.3605,0.4121,31,-6,47,F
P3976,beginner,1107.0,330.7,0.3708,0.6898,94,0,29,M
P3977,intermediate,1232.0,155.7,0.0691,0.1149,6,1,18,M
P3978,beginner,1043.3,322.5,0.1274,0.0864,5,5,264,M
P3979,intermediate,1337.1,176.5,0.3531,0.6549,45,0,8,M
P3980,beginner,1011.1,336.9,0.185,0.4659,25,-3,22,M
P3981,beginner,1008.8,260.2,0.2218,0.3317,31,0,30,M
P3982,intermediate,1305.3,246.8,0.3264,0.4523,9,-6,17,F
P3983,intermediate,1214.6,254.8,0.1705,0.2914,16,-1,87,M
P3984,intermediate,1407.3,196.6,0.4323,0.7354,42,4,29,M
P3985,advanced,1696.5,187.5,0.5554,0.4206,14,-4,0,M
P3986,advanced,2108.4,129.2,0.8618,0.4942,5,3,3,F
P3987,intermediate,1534.5,156.3,0.3975,0.2871,12,1,16,M
P3988,beginner,1049.1,321.8,0.1299,0.3245,16,2,31,F
P3989,beginner,1181.3,273.4,0.05,0.2605,49,-7,1,M
P3990,beginner,1070.4,260.2,0.1654,0.1754,5,0,0,F
P3991,advanced,1668.9,136.6,0.5649,0.64,55,-1,45,M
P3992,intermediate,1404.3,212.3,0.5198,0.3828,28,2,6,M
P3993,intermediate,1469.4,241.7,0.5897,0.4404,30,-2,110,M
P3994,advanced,1523.9,165.7,0.3704,0.5684,24,1,13,M
P3995,beginner,940.2,318.0,0.1737,0.3797,11,-3,14,M
P3996,intermediate,1391.5,207.8,0.3591,0.7824,12,8,2,F
P3997,advanced,1922.6,131.0,0.6828,0.5619,110,2,5,M
P3998,intermediate,1214.3,199.1,0.3057,0.269,15,-2,8,M
P3999,beginner,1121.0,284.2,0.2011,0.1274,5,0,29,F
P4000,beginner,1102.5,261.0,0.1695,0.1543,10,7,72,F
P4001,intermediate,1435.3,187.4,0.2675,0.6513,28,3,48,F
P4002,intermediate,1371.8,204.0,0.4362,0.6583,22,3,6,F
P4003,intermediate,1127.9,215.2,0.2021,0.6385,11,0,5,F
P4004,intermediate,1296.2,216.7,0.2216,0.4474,7,-4,55,M
P4005,intermediate,1232.3,183.5,0.3918,0.5649,101,-3,7,F
P4006,intermediate,1487.1,218.5,0.4171,0.4365,15,0,19,F
P4007,advanced,1701.7,166.7,0.524,0.3793,28,0,73,F
P4008,advanced,1709.7,170.8,0.5088,0.3964,19,-3,10,M
P4009,intermediate,1156.0,160.0,0.2689,0.114,7,-4,62,M
P4010,beginner,1087.7,331.3,0.1397,0.4377,92,0,111,M
P4011,intermediate,1143.6,226.7,0.1954,0.2549,47,-1,61,M
P4012,intermediate,1467.7,166.0,0.2654,0.5982,6,4,13,F
P4013,intermediate,1330.6,217.5,0.4,0.3273,31,0,89,F
P4014,beginner,1103.5,298.0,0.1997,0.2572,16,2,28,F
P4015,expert,2021.8,87.8,0.7626,0.4928,9,0,16,F
P4016,intermediate,1392.6,187.7,0.3356,0.5144,16,0,21,F
P4017,intermediate,1031.4,174.0,0.1924,0.1873,50,-4,64,M
P4018,beginner,1153.9,285.8,0.3018,0.3917,17,0,11,M
P4019,advanced,1707.6,111.5,0.6734,0.73,62,0,14,F
P4020,beginner,1211.1,327.4,0.3377,0.8477,29,0,5,F
P4021,intermediate,1171.2,206.3,0.3598,0.1786,8,1,4,F
P4022,intermediate,1103.3,221.6,0.133,0.4871,84,0,1,F
P4023,intermediate,1340.1,202.4,0.3448,0.3956,13,0,1,F
P4024,intermediate,1719.2,204.7,0.492,0.7516,46,4,8,M
P4025,advanced,1708.3,109.5,0.6041,0.5055,18,0,8,M
P4026,beginner,989.2,285.1,0.2298,0.5581,40,2,37,F
P4027,advanced,1518.6,144.2,0.3297,0.4074,7,-1,7,F
P4028,intermediate,1520.0,209.9,0.3284,0.3372,10,1,12,F
P4029,beginner,1154.3,256.6,0.1291,0.3435,22,0,40,M
P4030,intermediate,1147.1,217.9,0.2184,0.3927,20,0,0,M
P4031,beginner,1209.0,275.5,0.4528,0.165,7,-1,26,M
P4032,intermediate,1368.2,287.4,0.4461,0.5981,6,5,11,M
P4033,advanced,1663.3,110.3,0.606,0.4333,50,-1,34,M
P4034,intermediate,1331.8,182.9,0.4193,0.5246,24,1,27,F
P4035,intermediate,1387.6,227.7,0.6192,0.5989,6,-1,20,M
P4036,beginner,1186.2,295.3,0.1481,0.3174,9,1,6,F
P4037,intermediate,1342.2,196.0,0.3655,0.5391,5,9,17,F
P4038,beginner,1063.1,278.7,0.1771,0.2981,8,-5,74,F
P4039,intermediate,1194.4,127.9,0.3496,0.1893,10,2,72,F
P4040,intermediate,1536.0,256.7,0.259,0.0524,12,-5,96,M
P4041,beginner,1042.5,280.7,0.1111,0.2299,6,-2,12,M
P4042,beginner,1020.9,256.8,0.1921,0.8881,28,-2,13,F
P4043,intermediate,1581.8,199.6,0.4969,0.6481,134,0,38,M
P4044,intermediate,1211.3,243.1,0.3787,0.4006,33,0,44,F
P4045,intermediate,1324.6,138.4,0.3227,0.337,48,-1,7,M
P4046,beginner,1145.5,229.4,0.2055,0.1996,20,-1,52,F
P4047,beginner,1385.6,272.4,0.3549,0.704,17,-1,19,F
P4048,intermediate,1251.1,198.0,0.2617,0.5863,34,0,2,F
P4049,intermediate,1282.0,167.2,0.1854,0.4304,18,0,11,M
P4050,intermediate,1695.5,208.2,0.5707,0.3264,13,-2,15,M
P4051,intermediate,1290.1,184.1,0.377,0.5852,58,-5,41,F
P4052,intermediate,1448.1,137.5,0.4076,0.3175,5,0,37,M
P4053,intermediate,1268.2,244.4,0.295,0.4852,16,0,13,F
P4054,beginner,1277.6,273.0,0.3647,0.3892,43,-5,59,M
P4055,intermediate,1638.3,244.9,0.4486,0.2858,11,1,55,F
P4056,intermediate,1183.7,272.9,0.2649,0.4966,9,0,13,M
P4057,intermediate,1609.0,140.2,0.5761,0.1325,10,-2,297,F
P4058,intermediate,1598.5,158.6,0.5513,0.1295,8,-4,5,F
P4059,intermediate,1217.3,214.8,0.2925,0.555,58,5,33,M
P4060,intermediate,1510.0,192.7,0.4149,0.6893,55,0,44,M
P4061,beginner,1007.3,251.9,0.0563,0.2721,18,-1,29,M
P4062,beginner,1138.1,298.6,0.3002,0.6394,10,3,11,M
P4063,beginner,996.7,243.8,0.0886,0.1466,8,-4,8,F
P4064,intermediate,1474.2,182.8,0.366,0.4688,6,0,45,M
P4065,intermediate,1219.4,177.8,0.1909,0.1093,11,1,29,M
P4066,intermediate,1139.7,196.7,0.1439,0.3318,38,-2,48,F
P4067,advanced,1779.8,208.7,0.4868,0.4163,11,0,8,F
P4068,advanced,1585.3,162.9,0.4389,0.4761,34,-1,10,M
P4069,intermediate,1368.6,266.1,0.4595,0.2572,7,-3,3,F
P4070,expert,2096.7,79.6,0.8333,0.2575,5,-1,19,F
P4071,intermediate,1115.2,192.4,0.2339,0.4064,16,-1,39,M
P4072,intermediate,1204.4,223.3,0.3114,0.5379,34,-1,3,M
P4073,intermediate,1326.4,203.8,0.4048,0.4858,42,-2,102,F
P4074,intermediate,1314.2,221.4,0.4327,0.4493,18,0,34,M
P4075,intermediate,1418.4,243.4,0.2897,0.1941,19,-10,60,F
P4076,expert,2110.2,133.7,0.7341,0.5382,8,3,48,M
P4077,intermediate,1068.0,258.0,0.2592,0.038,8,-1,156,M
P4078,intermediate,1564.0,138.4,0.525,0.6193,23,-1,73,F
P4079,advanced,1336.9,127.8,0.3603,0.377,10,-1,70,F
P4080,beginner,1205.2,285.2,0.4064,0.3566,9,1,29,F
P4081,beginner,1086.0,271.8,0.1271,0.4014,15,-1,46,M
P4082,beginner,1096.9,235.0,0.2196,0.4676,38,-3,3,F
P4083,expert,1905.0,110.2,0.7733,0.403,42,5,32,F
P4084,beginner,1328.8,247.2,0.4299,0.2791,39,2,123,M
P4085,beginner,915.1,224.3,0.1834,0.1961,8,-2,1,F
P4086,intermediate,800.0,206.1,0.05,0.2653,27,2,3,F
P4087,beginner,976.1,253.0,0.1907,0.6319,16,-3,33,M
P4088,advanced,1632.1,195.4,0.6577,0.3413,8,-2,33,M
P4089,advanced,1688.2,169.1,0.5812,0.5454,13,6,33,M
P4090,intermediate,1410.7,212.5,0.3284,0.581,11,-4,13,F
P4091,intermediate,1331.5,200.2,0.3863,0.2359,22,0,55,M
P4092,intermediate,1325.8,197.3,0.18,0.323,9,-1,55,M
P4093,advanced,1502.7,153.4,0.502,0.3922,37,0,20,F
P4094,beginner,1026.5,296.9,0.2545,0.4693,37,-1,44,F
P4095,intermediate,1315.8,203.9,0.3247,0.3917,39,3,16,F
P4096,expert,1954.7,119.0,0.6695,0.4687,5,-2,13,F
P4097,beginner,914.7,261.7,0.05,0.2757,28,2,87,F
P4098,beginner,1189.8,282.2,0.318,0.7512,68,0,5,F
P4099,advanced,1774.7,146.2,0.5752,0.06,7,-1,172,F
P4100,advanced,1632.9,107.2,0.5588,0.3705,72,6,9,F
P4101,expert,1922.7,106.2,0.6785,0.572,40,0,26,M
P4102,advanced,1859.1,145.2,0.6433,0.3023,16,1,13,M
P4103,beginner,1111.9,318.3,0.1382,0.0532,12,-2,46,M
P4104,intermediate,936.9,188.3,0.1111,0.2399,7,1,0,F
P4105,advanced,1671.0,158.7,0.5535,0.3293,29,-3,5,M
P4106,intermediate,1047.0,212.4,0.1381,0.4173,26,2,10,F
P4107,advanced,1678.5,166.7,0.6545,0.5576,44,-1,1,F
P4108,intermediate,1433.8,237.6,0.542,0.2512,16,3,27,M
P4109,advanced,1696.6,151.7,0.6022,0.618,31,1,35,M
P4110,intermediate,1197.8,241.5,0.2345,0.131,9,5,49,F
P4111,advanced,1841.6,107.0,0.8143,0.7608,8,1,14,F
P4112,beginner,1074.7,350.0,0.2097,0.7008,13,2,8,F
P4113,intermediate,1154.0,197.2,0.3216,0.3426,39,-2,0,M
P4114,intermediate,1238.1,220.1,0.354,0.156,15,-2,40,M
P4115,advanced,1662.7,121.9,0.5453,0.3485,22,4,48,M
P4116,beginner,1020.1,302.2,0.1491,0.4773,7,2,68,M
P4117,advanced,1851.3,203.4,0.7424,0.5875,7,2,21,F
P4118,beginner,855.9,247.0,0.0609,0.3381,40,0,11,M
P4119,advanced,1701.2,94.1,0.3685,0.6289,27,3,34,M
P4120,intermediate,1478.5,157.3,0.5622,0.1087,7,2,93,M
P4121,intermediate,1389.5,224.5,0.2848,0.2521,29,2,20,M
P4122,beginner,1181.2,229.1,0.1286,0.119,5,0,10,F
P4123,intermediate,1178.4,166.2,0.2231,0.8003,52,1,4,M
P4124,intermediate,1170.0,224.1,0.1596,0.278,11,-6,36,F
P4125,beginner,1165.0,304.1,0.2519,0.4616,16,0,13,F
P4126,advanced,1871.6,133.0,0.6419,0.2686,13,0,10,F
P4127,advanced,1978.6,198.1,0.8019,0.184,9,-3,78,M
P4128,intermediate,1509.5,219.6,0.5293,0.2197,8,0,34,F
P4129,intermediate,1359.2,169.6,0.3726,0.2254,13,-1,0,M
P4130,intermediate,1404.2,166.5,0.3598,0.18,13,0,18,M
P4131,intermediate,1368.8,201.1,0.393,0.3807,6,-3,63,F
P4132,intermediate,1310.4,204.6,0.2798,0.0803,10,-5,50,F
P4133,advanced,1675.2,158.0,0.4488,0.2697,9,1,65,M
P4134,advanced,1747.7,73.4,0.6241,0.0723,6,2,29,F
P4135,beginner,1065.5,290.1,0.1268,0.1561,29,2,87,F
P4136,advanced,1772.6,115.6,0.7283,0.5106,15,2,1,F
P4137,intermediate,1619.8,232.9,0.5446,0.4514,47,-1,45,M
P4138,beginner,1031.0,227.2,0.2261,0.2578,9,1,1,F
P4139,intermediate,1221.1,190.0,0.2073,0.195,7,-6,5,F
P4140,expert,2172.6,112.5,0.763,0.3646,13,1,1,M
P4141,beginner,1085.8,296.1,0.1833,0.7513,8,3,9,F
P4142,intermediate,1204.3,190.3,0.3541,0.7449,6,5,16,F
P4143,advanced,1505.2,185.3,0.5956,0.11,18,3,11,M
P4144,beginner,1172.0,271.7,0.2507,0.5105,36,2,33,F
P4145,beginner,965.3,183.9,0.091,0.2512,8,0,25,M
P4146,beginner,968.9,293.5,0.2472,0.2024,8,0,96,F
P4147,beginner,800.0,197.9,0.1196,0.72,67,-1,23,M
P4148,beginner,833.7,262.4,0.05,0.3838,7,0,128,M
P4149,intermediate,1247.5,236.6,0.2238,0.1764,7,2,28,F
P4150,advanced,1547.5,113.9,0.4372,0.8286,11,-1,0,M
P4151,beginner,1018.1,273.9,0.1576,0.3539,12,1,10,F
P4152,advanced,1670.2,176.4,0.6758,0.6571,8,0,11,M
P4153,intermediate,1070.3,190.4,0.301,0.6672,103,-3,21,M
P4154,advanced,1601.5,196.1,0.4305,0.256,56,0,81,M
P4155,beginner,800.0,316.4,0.05,0.1377,10,-2,81,M
P4156,intermediate,1185.8,230.6,0.3048,0.6136,18,1,11,M
P4157,advanced,2008.5,184.9,0.8624,0.4549,48,-2,12,M
P4158,advanced,1561.5,168.7,0.4772,0.3631,23,-1,47,M
P4159,beginner,910.4,350.0,0.0991,0.3423,12,1,34,F
P4160,beginner,1100.9,249.3,0.1486,0.4646,8,2,8,F
P4161,beginner,1120.8,250.7,0.2307,0.9167,92,1,1,M
P4162,intermediate,1193.3,182.5,0.3096,0.7975,26,0,3,M
P4163,beginner,1132.8,251.8,0.1945,0.1259,9,-2,25,M
P4164,intermediate,1350.4,197.4,0.2598,0.6836,101,-1,9,F
P4165,beginner,1231.0,350.0,0.2215,0.7687,88,0,13,F
P4166,beginner,957.2,243.0,0.131,0.4974,34,-4,3,F
P4167,beginner,1102.4,254.2,0.2166,0.6837,12,-1,9,M
P4168,beginner,1127.5,251.5,0.124,0.4453,11,1,15,F
P4169,beginner,1144.0,295.7,0.0931,0.1806,6,1,35,F
P4170,intermediate,1581.9,191.1,0.3991,0.6524,61,3,0,M
P4171,advanced,1650.1,160.2,0.474,0.3727,47,0,21,F
P4172,beginner,1384.5,237.8,0.4292,0.5825,48,0,0,M
P4173,intermediate,1177.1,223.6,0.189,0.2733,7,-1,21,F
P4174,intermediate,1455.8,206.4,0.4262,0.6563,14,1,33,M
P4175,beginner,1046.8,291.7,0.22,0.2422,16,5,31,F
P4176,beginner,1123.3,237.6,0.2479,0.8615,57,0,4,M
P4177,intermediate,1229.7,200.3,0.1568,0.367,14,0,6,F
P4178,beginner,998.5,274.4,0.1623,0.1108,8,0,4,F
P4179,intermediate,1066.0,203.0,0.1916,0.314,29,-5,99,F
P4180,advanced,1557.6,174.8,0.4804,0.322,33,2,45,F
P4181,intermediate,1098.5,190.6,0.2534,0.1432,12,2,24,M
P4182,intermediate,1287.6,183.1,0.2623,0.2164,11,-2,12,M
P4183,expert,2203.6,60.6,0.8369,0.5575,55,1,70,M
P4184,intermediate,1747.7,198.3,0.6996,0.4193,33,6,2,M
P4185,advanced,1768.9,149.3,0.6016,0.2828,9,6,118,F
P4186,beginner,1067.7,227.3,0.1125,0.695,124,-4,5,F
P4187,advanced,1771.4,129.0,0.7534,0.4441,12,-4,4,F
P4188,intermediate,1421.5,162.5,0.3821,0.6465,11,2,5,M
P4189,intermediate,1294.1,137.3,0.3754,0.3054,8,0,3,M
P4190,intermediate,989.7,157.9,0.0901,0.6723,20,1,21,M
P4191,intermediate,1438.2,151.1,0.4921,0.6511,20,1,25,M
P4192,advanced,1670.4,120.7,0.6174,0.5099,5,5,20,F
P4193,beginner,1094.5,218.8,0.0983,0.4951,13,0,28,M
P4194,expert,2106.1,143.7,0.8933,0.2314,57,0,62,F
P4195,intermediate,1536.0,219.2,0.3951,0.5745,33,3,9,M
P4196,intermediate,1387.6,150.9,0.4012,0.4685,13,0,16,F
P4197,intermediate,1398.5,200.6,0.3075,0.0648,9,0,48,M
P4198,intermediate,1301.7,185.0,0.425,0.2475,15,1,1,F
P4199,advanced,1572.4,178.4,0.502,0.3883,17,-2,47,M
P4200,intermediate,1284.5,181.6,0.2737,0.607,44,0,15,M
P4201,intermediate,1264.7,256.1,0.3194,0.4288,15,0,50,M
P4202,intermediate,1306.9,199.3,0.4141,0.2442,25,0,30,M
P4203,beginner,1283.8,310.2,0.3399,0.429,53,1,37,M
P4204,advanced,1602.2,149.3,0.4864,0.4526,37,2,2,M
P4205,advanced,1820.3,189.4,0.7272,0.4236,8,-1,15,M
P4206,intermediate,1803.9,213.3,0.6835,0.4279,59,-5,10,F
P4207,beginner,996.6,273.5,0.189,0.6351,62,3,6,M
P4208,beginner,1021.7,264.5,0.05,0.6698,167,-5,6,M
P4209,intermediate,1599.4,273.0,0.5679,0.171,11,0,108,M
P4210,intermediate,1343.2,190.4,0.3696,0.1969,11,0,4,F
P4211,intermediate,1280.1,156.4,0.2498,0.7379,41,0,8,F
P4212,beginner,1095.7,293.2,0.1678,0.2777,9,-3,37,F
P4213,beginner,992.9,325.9,0.2235,0.4765,60,-1,27,F
P4214,expert,2026.4,86.6,0.6558,0.591,10,-3,60,M
P4215,intermediate,1305.9,214.1,0.3248,0.826,12,-4,10,F
P4216,beginner,1238.4,350.0,0.1038,0.4661,44,-1,18,F
P4217,beginner,997.6,206.6,0.1569,0.1857,21,2,82,M
P4218,intermediate,1431.0,176.8,0.496,0.2331,27,-2,50,F
P4219,beginner,1063.5,249.2,0.1454,0.6,9,-4,25,M
P4220,intermediate,1062.5,219.2,0.1776,0.3645,38,-4,12,M
P4221,intermediate,1187.8,141.1,0.3868,0.7132,49,-1,58,M
P4222,beginner,1252.7,305.1,0.3468,0.756,39,0,6,F
P4223,intermediate,1403.6,235.5,0.2622,0.4861,19,-1,1,M
P4224,beginner,956.2,253.4,0.0937,0.1049,7,1,120,M
P4225,beginner,1237.0,320.0,0.2872,0.3516,9,0,15,F
P4226,advanced,2033.9,128.6,0.717,0.2859,34,0,44,F
P4227,intermediate,1541.0,262.9,0.4594,0.4799,35,-4,12,F
P4228,intermediate,1279.9,243.5,0.2044,0.3176,20,-4,8,M
P4229,advanced,1458.8,120.3,0.4076,0.7564,7,3,3,M
P4230,intermediate,1447.5,216.0,0.5706,0.1563,10,-1,76,M
P4231,intermediate,1152.4,196.5,0.2512,0.4757,6,0,32,M
P4232,advanced,1668.3,131.4,0.6997,0.4494,12,0,0,F
P4233,intermediate,1174.9,174.2,0.2531,0.3295,20,-3,1,M
P4234,advanced,1670.6,161.0,0.5083,0.6538,7,3,11,F
P4235,expert,1886.8,88.1,0.7683,0.2692,21,0,88,F
P4236,beginner,1113.8,261.8,0.05,0.2714,38,0,2,F
P4237,intermediate,1517.1,220.7,0.5929,0.3803,189,0,29,M
P4238,advanced,1821.5,192.7,0.4195,0.7335,33,-5,35,M
P4239,intermediate,1432.6,232.6,0.191,0.1777,9,0,38,M
P4240,intermediate,1326.0,221.7,0.3868,0.2072,13,-3,0,F
P4241,advanced,1762.1,133.5,0.7008,0.4684,42,3,65,F
P4242,intermediate,1569.5,178.9,0.3777,0.2337,16,0,143,F
P4243,beginner,1034.0,262.6,0.1559,0.6646,40,1,11,F
P4244,intermediate,1471.9,174.7,0.5025,0.565,12,-1,47,F
P4245,beginner,804.8,280.1,0.087,0.6622,59,0,4,M
P4246,expert,2303.6,128.8,0.8151,0.3042,21,1,57,F
P4247,intermediate,1461.8,176.5,0.1913,0.0933,13,3,98,M
P4248,beginner,1067.3,308.0,0.1757,0.3833,8,1,11,F
P4249,intermediate,1100.2,208.7,0.1605,0.1299,12,1,11,F
P4250,advanced,1788.7,169.0,0.676,0.3739,58,-5,6,M
P4251,beginner,1014.0,230.1,0.1566,0.2999,18,0,55,F
P4252,intermediate,1352.5,229.2,0.2738,0.2003,6,-2,45,F
P4253,beginner,1101.4,245.8,0.2214,0.6428,73,7,0,M
P4254,intermediate,1314.3,197.9,0.3057,0.3186,6,0,11,F
P4255,advanced,1461.7,155.1,0.3864,0.5625,5,6,5,F
P4256,beginner,1043.6,303.5,0.1101,0.6442,8,-7,0,M
P4257,beginner,1041.5,279.1,0.2514,0.4642,5,-8,1,M
P4258,beginner,903.7,318.2,0.05,0.109,9,-1,87,F
P4259,intermediate,1267.3,258.6,0.2608,0.586,28,-4,25,F
P4260,advanced,1776.8,152.5,0.5852,0.3684,10,0,3,M
P4261,intermediate,1264.7,228.0,0.3082,0.4545,25,1,7,M
P4262,intermediate,1615.9,258.0,0.516,0.6417,18,-4,17,M
P4263,intermediate,1129.5,157.0,0.2015,0.2475,10,0,12,F
P4264,advanced,1643.2,181.6,0.5481,0.4353,51,4,42,F
P4265,beginner,1080.5,264.0,0.1894,0.6764,18,-3,3,M
P4266,beginner,983.7,349.9,0.1074,0.4667,19,2,8,F
P4267,intermediate,1209.2,208.6,0.3682,0.4644,27,-1,29,M
P4268,beginner,1203.0,318.3,0.1925,0.5246,45,0,11,M
P4269,advanced,1687.6,169.4,0.3353,0.3415,15,4,5,F
P4270,beginner,1072.0,265.7,0.2178,0.3329,12,0,59,M
P4271,advanced,1648.4,198.1,0.4568,0.1898,10,0,18,M
P4272,expert,2064.3,139.1,0.6707,0.5532,118,-3,10,M
P4273,intermediate,1374.3,215.2,0.2298,0.5777,23,2,9,M
P4274,beginner,1170.2,259.9,0.2643,0.6018,15,-2,52,M
P4275,beginner,1111.5,226.4,0.1668,0.4189,22,-3,19,M
P4276,intermediate,1639.7,239.7,0.6669,0.3667,10,0,153,M
P4277,beginner,1100.0,283.0,0.2986,0.3061,10,-2,12,M
P4278,advanced,1571.3,101.9,0.4451,0.3349,31,0,6,F
P4279,advanced,1834.3,171.6,0.6,0.4281,39,0,0,F
P4280,advanced,1536.6,180.7,0.5886,0.5993,39,-3,14,M
P4281,intermediate,1141.3,212.3,0.2703,0.6523,29,-2,5,M
P4282,advanced,1737.1,207.7,0.5884,0.1663,13,0,152,F
P4283,intermediate,1508.8,211.2,0.4861,0.5873,15,-4,7,M
P4284,expert,1917.2,95.2,0.8709,0.485,60,-1,31,M
P4285,advanced,1828.3,164.8,0.6497,0.6659,9,-4,1,M
P4286,beginner,968.9,293.8,0.1714,0.1666,6,2,1,F
P4287,intermediate,1209.7,290.0,0.3495,0.8559,7,0,11,M
P4288,expert,1974.9,111.6,0.8546,0.6181,5,-4,25,F
P4289,beginner,875.7,319.5,0.1122,0.1286,5,1,56,M
P4290,advanced,1880.2,115.4,0.7799,0.4522,16,-1,18,M
P4291,intermediate,1462.2,181.3,0.3703,0.1294,5,0,33,F
P4292,expert,1927.0,90.3,0.6572,0.5982,227,-2,12,F
P4293,advanced,1725.2,141.6,0.5079,0.2058,5,0,30,M
P4294,advanced,1865.1,176.9,0.6672,0.1707,7,1,30,F
P4295,beginner,1232.8,241.3,0.2061,0.5583,9,8,16,F
P4296,intermediate,1420.7,209.8,0.3181,0.3704,43,0,24,M
P4297,advanced,1618.6,187.5,0.5528,0.7676,8,-1,10,M
P4298,beginner,1101.5,313.6,0.228,0.343,8,-2,4,M
P4299,beginner,995.4,237.9,0.05,0.3256,6,2,29,F
P4300,beginner,1073.5,350.0,0.1151,0.5094,79,-3,9,F
P4301,expert,2058.1,76.9,0.709,0.2102,37,3,98,F
P4302,advanced,1748.3,168.3,0.8484,0.6209,23,0,1,F
P4303,beginner,1113.1,350.0,0.1212,0.4952,24,-3,9,F
P4304,expert,2185.1,75.8,0.9084,0.4801,9,1,63,M
P4305,beginner,1183.2,287.8,0.127,0.6971,44,1,20,F
P4306,advanced,1750.4,185.1,0.704,0.4895,5,2,54,M
P4307,expert,1972.4,80.5,0.9022,0.2768,50,-6,14,F
P4308,intermediate,1230.6,211.0,0.3948,0.622,65,-1,3,F
P4309,intermediate,1339.4,269.5,0.4198,0.4333,8,0,34,M
P4310,beginner,1078.1,286.4,0.1741,0.8797,41,-4,2,F
P4311,intermediate,1382.1,229.6,0.2767,0.2216,6,1,40,F
P4312,intermediate,1246.3,201.8,0.1622,0.3856,15,-1,21,F
P4313,beginner,1270.9,296.1,0.4175,0.2657,12,1,14,F
P4314,intermediate,1518.1,187.4,0.5349,0.1558,13,7,328,F
P4315,intermediate,1121.2,194.0,0.1272,0.6751,27,-5,20,M
P4316,intermediate,1126.9,249.2,0.2688,0.4013,19,4,2,F
P4317,beginner,1017.5,233.6,0.1266,0.7941,32,0,13,M
P4318,advanced,1743.1,129.6,0.5888,0.2769,75,1,16,F
P4319,intermediate,1251.4,160.3,0.2583,0.338,14,-3,101,M
P4320,beginner,1168.9,253.5,0.1537,0.1311,6,-5,14,M
P4321,advanced,1536.9,104.2,0.3759,0.1152,11,0,57,M
P4322,beginner,1073.4,342.9,0.1153,0.6606,100,-1,9,F
P4323,intermediate,1130.2,192.4,0.1976,0.6102,29,0,7,F
P4324,expert,2268.4,107.8,0.8995,0.7794,31,-4,5,F
P4325,beginner,898.4,350.0,0.05,0.2969,28,-2,42,M
P4326,expert,1986.9,72.6,0.6818,0.5185,55,2,81,M
P4327,beginner,957.2,303.9,0.1782,0.6146,29,1,8,M
P4328,beginner,1093.9,283.1,0.1211,0.3819,12,-2,0,M
P4329,beginner,871.6,313.6,0.05,0.6914,21,-2,7,F
P4330,beginner,1019.9,323.4,0.1888,0.4524,24,5,22,F
P4331,advanced,1688.1,135.3,0.3763,0.3541,35,0,6,F
P4332,intermediate,1481.2,187.5,0.4197,0.5727,47,0,10,M
P4333,expert,2023.4,90.1,0.744,0.6199,26,-1,33,M
